date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250528,0,14100,8705.32,6579.6,,,29785.54,,33294.91,147508.01,,198007.92
20250519,15,9900,4572.46,,,,,,,6247.46,,6247.46
20250506,0,9230,1666.0,39895.55,,,31201.87,,61416.67,49244.44,,110661.11
20250607,22,11870,11277.39,,,,2311.65,,,15165.89,,15165.89
20250503,16,11400,12637.88,7774.65,,,8141.0,,7774.65,20778.88,,28553.53
20250516,12,1900,40866.25,,8199.53,,35468.21,,195800.78,471178.49,,666979.27
20250510,8,6600,75672.2,11738.5,21117.96,,14577.73,,1382984.21,125771.21,,1508755.42
20250511,12,11400,7240.84,24026.4,,,14003.6,,24026.4,24107.44,,48133.84
20250512,13,9640,4068.7,,,,,,,4068.7,,4068.7
20250521,14,11410,13685.41,2794.9,,,,,2794.9,13685.41,,17577.51
20250515,9,3800,15031.02,1692.0,,,20412.73,,261665.0,42306.75,,303971.75
20250601,0,2130,29891.57,70706.9,,,3659.51,,72516.9,48371.89,,120888.79
20250503,16,3800,15458.4,,1474.69,,23737.0,,566901.69,106030.4,,678522.2
20250607,0,3230,1694.5,727786.69,,,,,1207543.4,97380.1,,1304923.5
20250507,2,3810,1614.5,4477.5,,100.0,2821.5,,4898.89,8085.5,,12984.39
20250524,0,1618,10626.5,40226.72,,,,,40355.72,88614.63,,128970.35
20250604,20,6700,36629.51,4274.0,,,15249.5,,703938.9,227042.54,,930981.44
20250511,11,6700,35442.28,27905.1,,,16019.91,,240453.39,119395.23,,359848.62
20250507,14,11870,28336.03,,,,6887.23,,2946.69,49685.16,,58237.45
20250603,13,3800,5451.32,,2566.87,,22614.0,,334152.87,47695.32,,385038.19
20250515,21,6100,42809.31,2386.25,,,37333.31,,2386.25,80528.62,,83480.77
20250529,8,11320,31700.24,,,,15801.37,,59063.0,176457.61,,235520.61
20250608,11,15530,22572.45,7428.75,,,14597.21,,12033.75,86092.49,,99637.94
20250521,7,16740,3945.71,461.0,,,,,,4406.71,,4406.71
20250506,0,15530,41795.9,591722.44,157729.55,,4940.92,,805912.37,955675.68,353987.35,1767639.49
20250518,9,7130,2205.5,,,,,,,2205.5,,2205.5
20250507,16,6100,57762.08,1801.61,,,28834.9,,52044.61,102960.58,,159312.59
20250603,8,5500,56.5,,,,,,5308.0,56.5,,5364.5
20250513,0,7100,11144.5,2150.0,,,24346.76,,40333.0,47988.65,,88321.65
20250514,12,5348,80961.94,,,466.99,1761.31,,102927.0,712164.19,,815091.19
20250506,6,1620,421.48,,,,,,,421.48,,421.48
20250520,11,11410,11508.7,799.0,,,4868.63,,3697.0,16377.33,,20193.33
20250513,19,6010,17690.05,,,,,,,47834.4,,47834.4
20250511,1,3920,1093.4,,,,,,732438.57,2867.95,,735306.52
20250608,1,3920,2735.43,,,,,,1169018.42,3081.43,,1172099.85
20250526,21,9900,1534.19,,,,,,,1534.19,,1534.19
20250505,15,15400,6842.5,,,,,,,6842.5,,6842.5
20250522,12,14700,3063.0,41.0,,,1169.38,,,4273.38,,4273.38
20250503,5,9020,1594.97,3885.0,,,,,13081.0,23985.88,,40225.61
20250604,0,2100,53475.05,125836.9,,,658.8,,255846.9,242043.02,,499690.92
20250505,14,1290,4970.0,,,,,,,4970.0,,4970.0
20250522,1,3660,130.0,,,,2768.44,,,7509.22,,7509.22
20250506,16,15900,89054.38,,,,38950.5,,,128004.88,,128004.88
20250612,14,15530,31986.19,1999.1,,,4455.35,,21626.1,53787.69,,76165.59
20250516,20,7320,11575.34,2625.3,,,,,2625.3,18725.79,,21351.09
20250519,14,3660,11431.67,,,,16380.24,,,27811.91,,27811.91
20250610,0,15800,5783.0,23211.4,,,,,64035.4,288088.18,,352123.58
20250503,0,4310,34576.66,265511.63,,2509.98,,,399285.03,1012054.88,323416.74,1434918.78
20250510,0,11000,6848.0,1092186.61,,1196.0,135091.29,,3584704.17,2724173.94,,6779848.97
20250510,21,1620,37259.12,,,,,,,52176.67,,52176.67
20250611,11,9900,1334.9,,,,,,,1334.9,,3568.54
20250531,21,3300,71246.99,2751.6,,,15575.5,,2751.6,118029.96,31207.47,120781.56
20250516,21,6600,37071.34,1833.0,,5108.0,12960.7,37776.28,3013235.64,118427.85,,3132567.49
20250515,17,9890,34683.14,,,,,,,42938.87,,42938.87
20250520,0,7100,1526.0,3161.0,,,1360.0,,28366.5,15768.9,,44660.4
20250608,12,5348,69533.86,,,16345.99,267.8,,31162.4,662141.29,,693303.69
20250512,21,15530,32684.96,20939.57,,,3317.69,,20939.57,50119.85,,71721.25
20250512,5,6100,2635.0,,,,748.6,,,8314.65,,8314.65
20250610,22,11810,,,,,9756.0,,,9756.0,,9756.0
20250503,10,9040,4610.0,1949.3,,,222.8,,5995.3,92487.01,,98482.31
20250520,7,9450,561.55,78.0,,,2606.0,,,3245.55,,3245.55
20250518,16,2320,972.91,,,,,,,972.91,,972.91
20250522,3,1000,2056.99,,,,1367.0,,12635.0,10159.54,,24124.25
20250518,5,11000,2849.0,1508.0,,,2677.51,,15996.31,13612.51,,29608.82
20250602,9,9450,296.31,,,,8395.5,,,8691.81,,8691.81
20250522,0,7530,12599.0,,,,4356.28,,2303.0,20812.28,,23115.28
20250517,11,9900,1746.72,,,,68.9,,,2717.62,,3855.2
20250513,23,15820,1129.8,,,,,,,1129.8,,1129.8
20250511,0,9830,9805.4,260339.83,,,18380.05,,260339.83,122589.57,,382929.4
20250507,21,6600,27960.72,,,7153.0,8430.89,19700.0,2322517.06,71900.86,,2394543.22
20250509,1,11520,6985.96,2629.0,,,30.0,,311989.0,127481.68,,439470.68
20250606,0,16420,1031.5,,,,,,,1202.5,,1202.5
20250605,0,14310,4095.25,5649.0,,,13606.0,,15446.0,17701.25,,33147.25
20250530,13,4630,1915.08,,,,,,,1915.08,,1915.08
20250531,9,16740,14415.41,114.0,,,,,,14529.41,,14529.41
20250504,10,1030,5639.13,559.0,,,76.0,,4536.33,5715.13,,10251.46
20250515,8,14650,3593.0,6280.91,,,2340.92,,,12214.83,,12554.76
20250607,18,9910,71575.81,,,,,,33145.0,414192.65,,463640.45
20250612,14,9900,3062.47,,,,,,,3062.47,,3062.47
20250520,6,14420,727.99,998.0,,,6373.46,,1547.0,8650.3,,10197.3
20250504,9,16740,18340.25,77.0,,,,,,18417.25,,18417.25
20250531,4,5500,,,,,,,708.0,,,708.0
20250608,8,11000,8371.17,1119.0,,2742.0,10690.37,,205525.71,149436.43,,354962.14
20250511,16,9890,67889.2,,,,,,,80474.43,,80474.43
20250512,13,11410,15622.28,6176.2,,,,,6176.2,15622.28,,30523.07
20250511,8,9040,3284.0,803.0,,,313.21,,12539.0,163963.59,,176502.59
20250503,7,9900,401.5,,,,75.0,,,476.5,,3138.29
20250520,8,7010,2936.0,32.0,,,,,,2968.0,,2968.0
20250605,17,14210,23432.83,,,,,,1343.2,23432.83,,24776.03
20250607,0,9740,12853.5,29094.4,,,69.9,,25244.4,21391.01,,47547.61
20250603,0,4340,201.0,36721.51,,,28641.97,,108053.51,41500.15,,149553.66
20250611,5,7020,70.5,,,,3067.52,,8339.99,3138.02,,11478.01
20250520,7,16740,18415.45,120.0,,,,,,18535.45,,18535.45
20250531,20,6700,86100.8,4022.0,,,5868.0,,640913.57,294667.13,,935580.7
20250602,21,9040,1461.8,1007.67,3658.6,,252.82,,4666.27,24714.92,,29381.19
20250611,18,11320,70561.55,3041.25,,,12603.61,,455851.15,222419.49,,678270.64
20250608,23,15820,3511.08,,,,,,,3511.08,,3511.08
20250519,11,9640,3174.65,,,,,,,7015.38,,7015.38
20250602,9,11529,1329.8,,,,,,676456.01,1055703.51,,1732159.52
20250504,0,3930,720.5,14273.7,,,,,21388.3,5061.5,,26449.8
20250610,19,15400,5272.49,,,,,,,5272.49,,5272.49
20250526,18,6100,41049.63,5030.35,,,22210.17,,5030.35,69998.2,,77162.95
20250511,0,15820,4238.0,562398.35,1580.0,,2434.0,,563978.35,6672.0,,570650.35
20250502,7,11870,5047.98,,,,3427.68,,2073.0,18496.85,,21093.48
20250525,15,9310,13962.01,,,,7524.27,,,21486.28,,21486.28
20250612,16,11000,28274.34,21746.09,,369.0,47601.64,,1004346.27,220977.04,,1225323.31
20250519,22,11810,540.0,,,,6525.5,,,7065.5,,7065.5
20250521,16,14070,858.5,,,,,,922.0,858.5,,1780.5
20250522,11,16001,1245.5,,,,,,,1245.5,,1245.5
20250508,12,5310,235.0,,,,,,,17510.8,,17510.8
20250603,7,14650,1576.01,,,,101.5,,,1677.51,,1707.5
20250512,4,14650,72.0,3567.5,,,,,,3639.5,,4272.35
20250516,17,3300,50088.23,1317.0,,,20062.0,,1317.0,105466.11,29596.88,106783.11
20250515,14,1620,44364.55,,,,,,,46158.55,,46158.55
20250601,18,11400,8758.34,,,,7881.5,,,16639.84,,16639.84
20250610,12,9910,34979.13,1295.0,,,,,10449.55,177357.8,,190205.75
20250506,12,11810,535.9,,,,5490.5,,2375.0,6026.4,,8401.4
20250527,21,9900,2076.8,,,,,,,2076.8,,2076.8
20250609,2,5310,,,,,,,,8979.61,,8979.61
20250521,0,4739,58.0,11409.45,,,8522.29,,117621.45,8580.29,,126201.74
20250605,7,10000,1567.67,,,,,,,1567.67,,1567.67
20250521,0,6030,16385.4,602679.88,546619.71,,126823.84,,1604425.86,233647.08,,1838072.94
20250519,0,7300,36394.78,1403027.59,,12947.5,236730.09,,1551366.67,809079.31,325615.68,2373597.98
20250519,10,9700,8571.44,368.0,,,,,6059.0,8939.44,,15738.34
20250512,12,10000,617.5,,,,,,,617.5,,617.5
20250608,0,11570,7690.66,904649.14,,,102468.28,671505.0,1645291.65,397922.21,,2043213.86
20250502,8,1180,4679.98,,,,3251.0,,,11749.98,,11749.98
20250610,7,1900,18203.78,,,,8421.24,,7945.78,28993.02,,36938.8
20250609,0,5129,7453.5,113544.35,,,12055.75,,122668.35,362490.94,326679.69,485159.29
20250611,13,9640,2693.79,,,,,,,2693.79,,2693.79
20250604,18,2830,2140.5,,,,30091.0,,,32231.5,,32231.5
20250509,12,1900,61391.18,654.0,,,46887.04,,167236.12,400829.54,,568065.66
20250527,20,3660,7088.8,,,,60401.73,,,67490.53,,67490.53
20250528,19,5500,831.5,,,,,,1416.0,831.5,,2247.5
20250517,0,11290,105.0,,,,,,3266.0,1503.96,,4769.96
20250515,22,4630,90.5,,,,,,,90.5,,90.5
20250528,15,11529,23015.4,,,,,,529798.1,1801432.1,,2331230.2
20250601,21,9640,11280.1,,,,,,,11280.1,,11280.1
20250612,16,15400,8731.3,,,,,,,8731.3,,8731.3
20250530,21,4620,13445.92,,,,,,,13445.92,,13445.92
20250609,0,5000,15815.64,285473.77,,,43142.91,,287603.77,196377.85,,483981.62
20250528,23,11000,594.5,4968.86,,3690.0,3950.0,,292386.19,35274.38,,327660.57
20250504,16,5320,1877.0,,,,,,,1877.0,,1877.0
20250528,2,15430,113.0,,,,,,1799.0,113.0,,1912.0
20250516,0,7950,689.0,31376.12,16185.0,,12258.0,,52518.12,19572.0,,72090.12
20250525,0,4370,,9222.7,,,126184.0,,124142.7,273534.73,,468586.98
20250610,5,6240,,,,,1924.35,,,1924.35,,1924.35
20250512,12,11410,8767.44,4368.5,,,376.0,,9981.0,9143.44,,20542.19
20250530,11,9640,1485.8,,,,,,,4495.67,,4495.67
20250527,0,3600,18458.3,162811.13,,,59708.0,,569899.04,137469.05,,707368.09
20250506,12,5348,115665.64,,,69.99,1935.98,,276054.27,6780078.37,,7056132.64
20250508,18,6600,45812.63,974.0,16080.04,,7144.97,171457.25,3109948.26,176726.08,,3294497.79
20250504,22,9040,1759.3,1235.0,,,,,1235.0,10483.3,,11718.3
20250613,0,7460,2557.0,563688.87,15360.0,282200.4,1981.0,,870903.37,297820.46,,1169483.83
20250506,3,3660,121.0,,,,9125.6,,,12879.49,,12879.49
20250519,11,9310,5813.44,,,,4217.36,,,52487.55,,52487.55
20250508,22,15900,43378.77,,,,25052.5,,,68431.27,,68431.27
20250519,5,9020,2596.95,2123.0,,,,,11516.01,44529.13,,57788.47
20250527,10,16001,1202.57,,,,,,,1202.57,,1202.57
20250530,0,9429,,,,,665.0,,,21475.4,,21475.4
20250520,0,9960,,,,,,,,6733.1,,18814.87
20250523,22,14210,469.45,,,,,,,469.45,,469.45
20250610,0,3660,53112.5,60523.05,,,9437.23,,112915.79,430246.67,,547025.46
20250610,12,6700,39512.99,7697.5,,,53752.37,,403224.0,235377.1,,638601.1
20250513,20,14200,94493.39,,,,16535.5,,,111028.89,,111028.89
20250526,9,5500,715.5,,,,,,974.0,715.5,,1689.5
20250526,19,14200,78239.28,,,,11261.0,,,90447.28,,90447.28
20250608,15,16740,35152.84,,,,,,,35152.84,,35152.84
20250506,10,6010,10371.12,155.0,,,1524.63,,13006.0,80991.2,,93997.2
20250613,7,14646,3004.47,,,,,,,3004.47,,3004.47
20250510,1,3730,,315.0,,,,,315.0,25.0,,340.0
20250613,9,14650,2968.0,,,,822.3,,,3790.3,,3880.27
20250610,3,6760,632.0,,,,21188.27,,1659.0,22199.67,,23858.67
20250531,14,16001,1556.5,,,,,,,1556.5,,1556.5
20250602,14,4630,2405.3,,,,,,,2405.3,,2405.3
20250609,13,2320,389.5,,,,,,,389.5,,389.5
20250530,1,5310,,,,,,,,16898.58,,16898.58
20250513,16,11810,150.5,,,,11806.5,,,11957.0,,11957.0
20250504,14,1620,55960.76,,,,,,,64420.86,,64420.86
20250514,19,2830,1684.0,,,,25717.5,,,27401.5,,27401.5
20250523,0,2810,85.0,1498.3,,,3325.42,,3348.3,24936.09,,28284.39
20250601,7,2830,403.09,,,,5025.0,,,5428.09,,5428.09
20250514,18,5348,80996.91,,,22430.97,,,31261.04,636522.6,,667783.64
20250521,1,9040,492.0,111.0,,,,,998.0,122833.05,,123831.05
20250506,19,6700,55797.39,5427.0,,,22988.5,,290754.14,254073.83,,544827.97
20250603,19,5500,1663.5,,,,,,930.0,1663.5,,2593.5
20250513,15,2830,1355.5,,,,19076.5,,,20432.0,,20432.0
20250529,7,16001,11.25,,,,,,,11.25,,11.25
20250531,10,2940,202.0,20.0,,,,,,222.0,,222.0
20250518,12,9800,6312.4,2705.5,,,7415.0,,1819.0,44140.58,25560.3,47210.17
20250515,19,15820,4393.32,,,,,,,4393.32,,4393.32
20250504,21,1000,4268.74,,,,2851.0,,106561.2,7352.69,,113913.89
20250531,0,10810,,,,,,,6760.0,400.0,,7160.0
20250610,22,7020,435.5,1601.8,,,2071.46,,1601.8,2506.96,,4108.76
20250506,0,4660,95.0,23643.0,,,,,28718.0,2979.0,,31697.0
20250505,21,15400,3692.3,,,,,,,3692.3,,3692.3
20250601,9,15400,7157.04,,,,,,,7157.04,,7157.04
20250524,22,7320,905.5,3255.7,,,,,3255.7,20483.51,,23739.21
20250612,0,6820,25543.0,154542.18,,,9897.21,,217138.92,221622.54,,467590.86
20250502,18,1290,2974.85,,,,,,,2974.85,,2974.85
20250605,17,5320,1420.5,,,,,,,1420.5,,1420.5
20250506,15,9450,530.9,7322.66,,,21528.0,,7322.66,22058.9,,29381.56
20250608,16,1030,9389.66,2414.0,,,,,13423.0,9389.66,,22812.66
20250525,7,15400,14254.3,,,,,,,14254.3,,14254.3
20250601,0,11810,,,19795.0,,28086.0,,19795.0,28086.0,,47881.0
20250521,16,3800,9491.62,,3107.0,,29623.0,,165002.0,61077.62,,230880.88
20250511,8,1000,3467.1,,,,4914.01,,42195.82,14746.93,,56942.75
20250514,3,6700,4278.62,20334.5,,,12261.52,,54201.91,52955.31,,107157.22
20250604,11,2320,391.0,,,,,,,391.0,,391.0
20250531,7,3920,9006.85,,,,,,495229.18,11257.55,,506486.73
20250519,10,9640,4678.32,,,,,,,4678.32,,4678.32
20250502,12,11529,3914.5,,,38569.0,,,1932058.39,3865504.44,,5797562.83
20250518,0,9890,66657.02,252054.9,,,7198.78,,274017.5,218351.45,,492368.95
20250611,21,11320,69675.59,,,,20656.83,,32704.67,267431.46,,300136.13
20250521,17,6700,46812.05,5512.0,,,14689.0,,285378.1,281756.45,,567134.55
20250611,17,15900,57312.56,,,,32678.5,,,89991.06,,89991.06
20250605,0,16020,649.0,31647.6,,,3068.53,,97823.64,228098.0,,325921.64
20250610,22,5348,18625.17,2886.0,,3248.98,,,124479.4,491520.36,,615999.76
20250524,19,11410,33119.7,670.61,,,,,670.61,33119.7,,40305.02
20250522,6,5500,1089.0,,,,,,1131.0,1089.0,,2220.0
20250607,17,3720,21842.5,4114.41,,,,,24147.45,21842.5,,45989.95
20250504,7,11950,33141.24,,,,,,3206.44,34460.04,,37666.48
20250508,6,6240,,,,,1213.01,,,1213.01,,1213.01
20250506,18,9900,4992.34,,,,,,,5963.34,,5963.34
20250527,2,9800,1392.5,177.9,,,34.0,,545.0,1604.4,,3340.11
20250611,0,6140,129781.98,1073272.84,200.01,4060.0,186317.15,,1424265.63,591918.83,111874.58,2016184.46
20250524,22,4620,4604.86,,,,,,,4604.86,,4604.86
20250612,9,9450,474.9,202.6,,,779.5,,202.6,1254.4,,1457.0
20250605,19,7320,6095.57,667.9,,,,,667.9,22987.97,,23655.87
20250512,5,3810,3886.0,1019.0,,330.0,4701.0,,1349.0,11354.0,,12703.0
20250509,15,7320,5374.8,641.3,,,,,840.3,47672.39,,48512.69
20250509,0,11870,116903.91,109033.79,82195.0,,23408.19,,511898.97,960418.49,353647.59,1473770.96
20250504,23,14200,9938.0,,,,259.0,,,10197.0,,10197.0
20250613,21,6720,20656.38,3550.43,,,2748.77,,327232.43,24204.15,,351436.58
20250527,6,14700,6781.96,38.0,,,218.5,,,7038.46,,7038.46
20250531,15,6720,38418.78,4259.0,,,18561.46,,571767.0,64275.24,,636042.24
20250527,8,11000,32203.17,2567.8,,,21767.48,,427246.15,106060.85,,533307.0
20250514,13,7010,1707.4,,,,,,,1707.4,,1707.4
20250604,6,14700,6871.46,125.0,,,,,,6996.46,,6996.46
20250611,0,9830,14993.42,60852.26,1060.0,,34765.61,,122521.71,224561.6,38663.69,358739.31
20250603,3,6240,,,,,4199.36,,,4199.36,,4199.36
20250605,19,16010,9914.5,,,,,,,9914.5,,9914.5
20250508,12,5240,421.0,,,,13251.0,,,13672.0,,13672.0
20250523,2,3920,265.5,,,,,,157210.86,4958.5,,162169.36
20250517,14,3810,113533.93,5736.42,,5462.0,241372.5,,26731.16,492580.14,,519311.3
20250528,2,3020,9562.88,7486.74,,,6179.22,,6170.01,48783.71,,54953.72
20250607,21,4260,7686.91,,,,,,,7686.91,,7686.91
20250518,6,4700,2245.91,,2451.77,,2032.85,,4236.77,17177.88,,21414.65
20250504,13,4500,,,,,,,36771.0,562509.63,,599280.63
20250613,21,4918,2135.5,,,,12356.49,,,14491.99,,14491.99
20250515,11,11320,57438.81,,,,7237.96,,1650966.58,199579.59,,1850546.17
20250607,8,2710,6521.68,,,,1656.79,,,42300.68,,42300.68
20250611,3,9000,2396.0,17.0,,,149.01,,,4345.41,,4345.41
20250611,10,2080,11772.89,2131.1,,,10414.0,,2131.1,22925.99,,25057.09
20250505,19,16010,3850.0,,,,,,,3850.0,,3850.0
20250502,8,7090,42479.8,5619.8,,,,,,52783.6,,52783.6
20250613,15,10200,30835.55,9929.11,19251.45,,,,98972.56,30835.55,,129808.11
20250504,15,15620,8284.0,,,,,,2987.0,8284.0,,11271.0
20250610,7,4260,15056.5,,,,,,11167.8,15056.5,,26224.3
20250607,8,8500,32717.48,728.0,,,8667.55,,4318.0,43554.98,,47872.98
20250522,8,4500,2885.72,,,,,,,36562.27,,36562.27
20250514,6,9000,10647.9,,,,306.51,,8530.0,12073.41,,20603.41
20250513,11,11910,851.5,,,,,,,851.5,,851.5
20250509,0,2050,,7074.5,,,18408.54,,20797.0,45548.19,,66345.19
20250520,17,6050,6977.0,15854.2,,,,,15854.2,31591.85,,47446.05
20250610,14,7750,1898.5,,,,,,,1898.5,,1898.5
20250609,3,6470,2091.0,,,,,,,18570.08,,18570.08
20250520,22,2770,1558367.88,,,,,,,1558367.88,,1558367.88
20250522,18,4330,92082.07,,,,,,903.34,165400.67,,166304.01
20250524,22,3900,4487.0,6364.2,,,3482.13,,23185.66,7969.13,,31154.79
20250525,7,2340,,,,,,,3241.0,24254.11,,27495.11
20250507,4,9000,5175.5,,,,46.3,,2729.99,5541.8,,8271.79
20250611,20,8500,33212.2,,,,16337.37,,,61073.49,,61073.49
20250524,15,11840,7809.7,,,,,,,7809.7,,7809.7
20250514,5,7750,676.5,,,,,,,676.5,,676.5
20250531,17,7750,4708.4,,,,,,,4708.4,,4708.4
20250613,0,1160,319.5,2747.5,,,8711.73,,6010.0,15153.61,,21163.61
20250517,9,15850,5165.62,250.0,,,689.0,,2395.0,6104.62,,8499.62
20250514,22,15850,1890.0,,,,1729.0,,,3619.0,,3619.0
20250531,21,4800,3662.8,,,,,,,3662.8,,3662.8
20250607,17,9730,6022.7,,,,3993.19,,,10015.89,,10015.89
20250514,19,4700,12685.36,3245.76,11156.77,,21987.0,,185611.53,82547.63,,273395.59
20250518,2,11910,5796.0,,,,,,,5796.0,,5796.0
20250524,16,15620,12826.8,,,,,,2588.0,12826.8,,15414.8
20250509,8,9870,383.5,132.0,,,,,,515.5,,515.5
20250508,20,7750,1899.9,,,,,,,1899.9,,1899.9
20250511,12,1420,1026.75,,,,,,,1026.75,,1026.75
20250515,3,10200,2814.99,,,,365.0,,300.0,5544.24,,5844.24
20250508,1,11570,2362.65,840.8,,,7520.78,,840.8,9883.43,,10724.23
20250504,15,16010,18169.09,,,,,,,18169.09,,18169.09
20250515,8,9730,2149.9,,,,1485.54,,6944.0,34822.92,,41766.92
20250526,20,1420,708.5,,,,,,,708.5,,708.5
20250511,16,6020,3147.0,,,,,,,5356.0,,5356.0
20250525,9,3410,2590.0,445.02,,,,,,5006.02,,5006.02
20250504,18,8500,44652.12,,,,13085.14,,,63581.85,,63581.85
20250522,9,7100,900.15,,,,1625.62,,285.0,2525.77,,2810.77
20250610,13,11590,57370.61,8518.85,,,2578.22,,11250413.01,59948.83,,11310361.84
20250522,2,16010,269.9,,,,,,,269.9,,269.9
20250522,14,3330,12049.01,12523.0,,10388.0,,,22911.0,174819.93,,204039.58
20250507,9,15620,8915.06,,,,,,83289.11,14611.94,,97901.05
20250523,10,9000,7553.76,574.96,,,3557.51,,4576.01,37784.22,,42360.23
20250518,7,11320,21369.01,,,,5490.32,,237.0,95603.62,,95840.62
20250509,19,6050,7678.12,3039.0,,,,,3039.0,61408.16,,65919.53
20250504,1,6050,2620.5,1330.0,,,3802.73,,1330.0,20230.34,,21560.34
20250517,11,4500,1393.98,,,,,,18532.17,142997.15,,161529.32
20250525,0,2710,18287.6,49184.5,,,1041.47,,112655.99,26559.36,,139215.35
20250527,17,3600,2658.0,383.0,,,,,5151.0,2658.0,,7809.0
20250510,17,4260,2901.75,,,,,,,2901.75,,2901.75
20250510,9,7100,514.5,,,,929.29,,625.0,1443.79,,2068.79
20250530,11,4260,4603.5,,,,,,495.0,4603.5,,5098.5
20250605,12,11529,4176.39,,,8635.0,,,1084866.88,1442101.59,,2526968.47
20250515,18,15850,5765.43,,,,9594.5,,,15359.93,,15359.93
20250503,8,7880,793.55,,,,208.01,,,1001.56,,1001.56
20250608,13,15850,5560.07,,,,8330.5,,,13890.57,,13890.57
20250507,8,7100,223.5,,,,5.0,,450.0,228.5,,678.5
20250521,8,6020,1174.0,,,,227.0,,,1401.0,,1401.0
20250502,23,5240,78.0,,,,,,,78.0,,78.0
20250505,3,16050,154.0,1354.0,,,785.5,,,2293.5,,2293.5
20250508,0,4650,344.0,5716.5,19570.0,,,,48578.87,7780.13,,59697.0
20250512,0,8310,4279.75,,25565.4,,8858.5,,25565.4,13138.25,,38899.65
20250602,6,4650,1013.0,,,,,,,2518.0,,2518.0
20250504,21,3100,154105.19,12887.46,,,14553.0,,89123.4,1014962.42,,1104085.82
20250511,0,6010,3361.65,1158768.75,55836.1,,1611.0,,1282038.52,261685.97,,1546996.99
20250519,21,15850,3893.64,,,,5598.5,,,9492.14,,9492.14
20250610,13,6280,445.0,,,,,,,445.0,,445.0
20250530,23,4260,420.5,,,,,,,420.5,,420.5
20250601,9,9730,2233.9,,,,4264.58,,7743.0,20092.76,,27835.76
20250506,12,4918,4694.01,319.0,,,16601.64,,922.0,21614.65,,22536.65
20250507,14,9730,1664.02,,,,8889.59,,,10553.61,,10553.61
20250517,16,4500,,,,,,,42688.56,299568.81,,342257.37
20250525,9,6470,30060.37,824.68,,,2180.85,,64787.49,39848.9,,104636.39
20250502,17,6060,4247.5,,,,21869.5,,,237780.71,,283434.19
20250512,19,6470,40185.61,,,,3326.73,,12866.0,64551.18,,77417.18
20250525,10,15620,5713.57,,,,,,56597.44,13693.08,,70290.52
20250513,4,6470,643.5,49.0,,,,,4581.0,13972.34,,18553.34
20250510,1,9730,47.0,,,,,,2650.0,29180.97,,31830.97
20250510,18,16010,8396.2,,,,,,,8396.2,,8396.2
20250531,10,6020,1485.0,,,,191.0,,,2075.0,,2075.0
20250603,1,11570,1921.79,4647.15,,,6441.69,,4647.15,8363.48,,13010.63
20250520,16,3100,130156.42,2371.76,,1949.25,28411.0,,301361.62,450889.27,,752250.89
20250503,21,9910,70733.66,,,,,,110.0,463769.77,,471492.58
20250528,14,6020,2620.5,,,,,,,4338.5,,4338.5
20250605,0,4800,473.0,252241.7,31890.0,,,,292957.2,1202.0,,294159.2
20250528,0,3720,550.5,57316.1,296741.4,,,,606062.1,11473.0,,617535.1
20250525,15,6300,182205.47,,,,2292.68,,,222318.45,,222318.45
20250503,18,5240,1624.04,,,,8520.0,,,10144.04,,10144.04
20250525,7,2710,3438.9,,,,2225.9,,,52824.79,,52824.79
20250527,21,7750,612.9,,,,,,,612.9,,612.9
20250531,12,4500,1279.98,,,,,,26879.73,361186.64,,388066.37
20250510,6,11910,2792.5,,,,,,,2792.5,,2792.5
20250610,19,4500,,,,,,,13263.0,403337.72,,416600.72
20250514,1,3100,19608.99,25273.4,,,16973.88,,20999.0,66690.2,,110128.46
20250531,9,3200,12501.28,,,,6668.0,,2004923.74,19169.28,,2024093.02
20250602,11,2710,9145.29,,,,10000.62,,,75604.86,,75604.86
20250609,12,6020,2960.8,,,,,,,3594.8,,3594.8
20250514,14,5240,915.0,,,,27791.0,,,28706.0,,28706.0
20250518,5,2430,1580.98,,,,,,1632.99,4417.73,,6050.72
20250511,16,16010,13510.19,,,,,,,13510.19,,13510.19
20250509,12,7090,69120.39,99.0,,,,,,71006.39,,71006.39
20250503,8,6300,50125.74,697.0,,,4680.16,,542.0,55502.9,,56044.9
20250608,20,6020,3362.5,,,,,,,3535.5,,3535.5
20250603,16,6470,23697.05,,,,3628.12,,779.0,40016.58,,40795.58
20250527,21,15620,5386.8,,,,,,,5386.8,,5386.8
20250508,11,9910,25676.3,1106.0,,,,,31571.8,141534.57,,174599.62
20250529,20,4800,4094.8,,,,,,,4094.8,,4094.8
20250606,6,8500,16937.3,214.0,,,3804.75,,6985.0,21176.05,,28161.05
20250521,12,6050,11983.01,6595.75,,,2274.45,,9873.75,72790.61,,83375.02
20250516,1,7300,6016.69,,,1232.0,4220.5,,14091.9,22991.92,,42724.11
20250516,3,7300,7169.05,,,2598.0,596.01,,18706.0,19317.48,,41846.66
20250516,15,4260,2735.3,,,,,,,2735.3,,2735.3
20250528,0,13360,2756.24,420.0,,,11222.73,,3370.0,25037.44,,29161.94
20250602,0,3940,,77169.39,,58092.96,,,5516744.75,71950966.37,,77467711.12
20250531,9,3100,114931.9,60126.03,,,26324.2,,134635.69,283325.67,,418261.26
20250522,19,2770,5100173.4,,,,,,,5100173.4,,5100173.4
20250529,17,1420,257.5,,,,,,,257.5,,257.5
